acc_y,acc_z,acc_dy,acc_dz,spd,pothole,date
0.005112,0.020599,0.025299,0.040786,16.16,0,1595201552336
-0.011932,0.033203,-0.017044,0.028091,16.16,0,1595201552539
0.007675,0.03273,0.019607,0.044662,16.16,0,1595201552554
-0.021347,0.004471,-0.029022,-0.003204,16.16,0,1595201552737
0.002563,0.016174,0.02391,0.037521,16.16,0,1595201552848
-0.022781,0.05307,-0.025344,0.050507,16.16,0,1595201552862
0.00296,-0.014465,0.025741,0.008316,16.16,0,1595201552949
0.00589,-0.041092,0.00293,-0.044052,16.16,0,1595201553080
-0.017883,-0.025711,-0.023773,-0.031601,16.16,0,1595201553178
-0.034256,0.032471,-0.016373,0.050354,16.16,0,1595201553257
-0.000778,0.066925,0.033478,0.101181,16.16,0,1595201553372
0.013107,0.043259,0.013885,0.044037,16.16,0,1595201553483
-0.008652,0.022827,-0.021759,0.00972,16.16,0,1595201553569
-0.004379,0.016663,0.004273,0.025315,16.16,0,1595201553684
0.0009,0.00766,0.005279,0.012039,16.16,0,1595201553793
-0.005646,0.022964,-0.006546,0.022064,16.16,0,1595201553899
0.006607,0.01564,0.012253,0.021286,16.16,0,1595201554008
0.006287,0.027222,-0.00032,0.020615,16.16,0,1595201554179
0.007294,0.014725,0.001007,0.008438,16.16,0,1595201554286
0.005508,-0.005493,-0.001786,-0.012787,16.16,0,1595201554394
0.005875,0.014297,0.000367,0.008789,16.16,0,1595201554487
-0.005615,0.015839,-0.01149,0.009964,16.16,0,1595201554588
0.004623,0.051041,0.010238,0.056656,16.16,0,1595201554691
0.017365,0.009598,0.012742,0.004975,16.16,0,1595201554818
0.025253,-0.01651,0.007888,-0.033875,16.16,0,1595201554913
0.023972,-0.025238,-0.001281,-0.050491,16.16,0,1595201554998
0.016449,-0.001755,-0.007523,-0.025727,16.16,0,1595201555105
0.002899,0.031372,-0.01355,0.014923,16.16,0,1595201555223
0.018829,0.041885,0.01593,0.038986,16.16,0,1595201555305
0.00563,0.039062,-0.013199,0.020233,16.16,0,1595201555427
0.014221,0.029739,0.008591,0.024109,14.75,0,1595201555728
-0.004013,0.004074,-0.018234,-0.010147,14.75,0,1595201555728
-0.012756,0.008377,-0.008743,0.01239,14.75,0,1595201555911
-0.023895,0.014511,-0.011139,0.027267,14.75,0,1595201555911
-0.053116,0.015961,-0.029221,0.039856,14.75,0,1595201555938
-0.02417,0.019638,0.028946,0.072754,14.75,0,1595201556054
0.001587,0.008331,0.025757,0.032501,14.75,0,1595201556227
-0.018417,0.030884,-0.020004,0.029297,14.75,0,1595201556329
-0.042374,0.035614,-0.023957,0.054031,14.75,0,1595201556362
-0.009155,0.03273,0.033219,0.075104,14.75,0,1595201556534
-0.008179,0.011261,0.000976,0.020416,14.75,0,1595201556636
-0.024353,-0.002228,-0.016174,0.005951,14.75,0,1595201556734
-0.042953,-0.008453,-0.0186,0.0159,14.75,0,1595201556833
-0.063583,0.008026,-0.02063,0.050979,14.75,0,1595201556944
-0.038071,0.050873,0.025512,0.114456,14.75,0,1595201557046
-0.019974,0.065002,0.018097,0.103073,14.75,0,1595201557155
-0.020508,0.04184,-0.000534,0.061814,14.75,0,1595201557251
-0.026871,0.012238,-0.006363,0.032746,14.75,0,1595201557353
-0.052353,0.022385,-0.025482,0.049256,14.75,0,1595201557456
-0.029312,0.004898,0.023041,0.057251,14.75,0,1595201557559
-0.036819,0.015396,-0.007507,0.044708,14.75,0,1595201557684
-0.01004,0.042404,0.026779,0.079223,14.75,0,1595201557781
-0.015152,-0.00853,-0.005112,0.00151,14.75,0,1595201557881
-0.053131,0.028473,-0.037979,0.043625,14.75,0,1595201557997
-0.060852,0.0271,-0.007721,0.080231,14.75,0,1595201558070
-0.006653,0.094467,0.054199,0.155319,14.75,0,1595201558191
-0.032242,0.101349,-0.025589,0.108002,14.75,0,1595201558302
-0.003815,0.016312,0.028427,0.048554,14.75,0,1595201558415
-0.025742,-0.038345,-0.021927,-0.03453,14.75,0,1595201558502
-0.018524,0.062012,0.007218,0.087754,14.75,0,1595201558601
0.005356,0.078094,0.02388,0.096618,14.75,0,1595201558701
-0.028137,0.065964,-0.033493,0.060608,14.75,0,1595201558812
-0.004257,0.063721,0.02388,0.091858,14.75,0,1595201558911
-0.017242,0.041962,-0.012985,0.046219,14.75,0,1595201559107
0.000687,0.038834,0.017929,0.056076,14.75,0,1595201559188
-0.00589,0.01062,-0.006577,0.009933,14.75,0,1595201559291
0.007507,-0.049179,0.013397,-0.043289,14.75,0,1595201559401
-0.010437,0.013687,-0.017944,0.00618,14.75,0,1595201559442
-0.002899,-0.025467,0.007538,-0.01503,14.75,0,1595201559605
0.002655,-0.017746,0.005554,-0.014847,14.75,0,1595201559707
-0.014572,0.108902,-0.017227,0.106247,14.75,0,1595201559838
0.018539,0.117645,0.033111,0.132217,14.75,0,1595201559914
0.036026,0.064285,0.017487,0.045746,14.75,0,1595201560024
0.016296,-0.022797,-0.01973,-0.058823,14.75,0,1595201560111
0.010544,-0.036636,-0.005752,-0.052932,14.75,0,1595201560220
0.022934,-0.057312,0.01239,-0.067856,14.75,0,1595201560340
0.016174,0.063385,-0.00676,0.040451,14.75,0,1595201560443
-0.007187,0.025879,-0.023361,0.009705,15.29,0,1595201560629
0.00444,0.00087,0.011627,0.008057,15.29,0,1595201560644
0.005844,0.01712,0.001404,0.01268,15.29,0,1595201560773
-0.016876,0.039276,-0.02272,0.033432,15.29,0,1595201560855
0.00618,0.047394,0.023056,0.06427,15.29,0,1595201561040
0.007599,-0.000244,0.001419,-0.006424,15.29,0,1595201561142
0.001511,-0.023636,-0.006088,-0.031235,15.29,0,1595201561181
-0.018524,0.00705,-0.020035,0.005539,15.29,0,1595201561358
0.013031,-0.025986,0.031555,-0.007462,15.29,0,1595201561379
0.015884,0.005035,0.002853,-0.007996,15.29,0,1595201561491
-0.002243,0.032074,-0.018127,0.01619,15.29,0,1595201561590
0.017151,0.027115,0.019394,0.029358,15.29,0,1595201561767
0.02562,0.003403,0.008469,-0.013748,15.29,0,1595201561873
0.017822,-0.016449,-0.007798,-0.042069,15.29,0,1595201561974
0.01239,0.001831,-0.005432,-0.015991,15.29,0,1595201562064
0.018158,-0.037613,0.005768,-0.050003,15.29,0,1595201562192
0.019745,0.017181,0.001587,-0.000977,15.29,0,1595201562269
0.027405,0.033035,0.00766,0.01329,15.29,0,1595201562403
0.02153,0.00853,-0.005875,-0.018875,15.29,0,1595201562499
0.018417,0.058929,-0.003113,0.037399,15.29,0,1595201562601
0.023331,0.036804,0.004914,0.018387,15.29,0,1595201562703
0.02298,0.033798,-0.000351,0.010467,15.29,0,1595201562815
0.025116,0.009903,0.002136,-0.013077,15.29,0,1595201562984
0.026886,0.013885,0.00177,-0.011231,15.29,0,1595201563010
-0.000259,0.002335,-0.027145,-0.024551,15.29,0,1595201563190
0.021927,0.030334,0.022186,0.030593,15.29,0,1595201563292
0.02533,0.038986,0.003403,0.017059,15.29,0,1595201563318
0.013077,0.070969,-0.012253,0.045639,15.29,0,1595201563497
0.020706,0.038574,0.007629,0.025497,15.29,0,1595201563519
0.021118,0.000626,0.000412,-0.02008,15.29,0,1595201563636
0.021271,-0.039856,0.000153,-0.060974,15.29,0,1595201563795
0.018753,-0.052856,-0.002518,-0.074127,15.29,0,1595201563906
0.011871,-0.010345,-0.006882,-0.029098,15.29,0,1595201564010
0.011475,0.026703,-0.000396,0.014832,15.29,0,1595201564112
0.021622,0.00882,0.010147,-0.002655,15.29,0,1595201564238
0.009491,-0.002487,-0.012131,-0.024109,15.29,0,1595201564342
0.028458,-0.039352,0.018967,-0.048843,15.29,0,1595201564432
0.024628,-0.036652,-0.00383,-0.06511,15.29,0,1595201564521
0.014481,-0.026627,-0.010147,-0.051255,15.29,0,1595201564637
0.017822,0.023331,0.003341,0.00885,15.29,0,1595201564739
0.024033,0.080276,0.006211,0.062454,15.29,0,1595201564828
0.023163,0.067505,-0.00087,0.043472,15.29,0,1595201564931
0.024796,0.036438,0.001633,0.013275,15.29,0,1595201565056
0.031616,0.00061,0.00682,-0.024186,15.29,0,1595201565136
0.027588,-0.006882,-0.004028,-0.038498,15.29,0,1595201565263
0.025436,0.010574,-0.002152,-0.017014,15.29,0,1595201565434
0.049103,0.038879,0.023667,0.013443,15.29,0,1595201565468
0.041733,0.049805,-0.00737,0.000702,17.23,0,1595201565565
0.055389,0.020752,0.013656,-0.020981,17.23,0,1595201565690
0.034988,-0.01532,-0.020401,-0.070709,17.23,0,1595201565777
0.044647,0.010132,0.009659,-0.024856,17.23,0,1595201565880
0.082291,0.029144,0.037644,-0.015503,17.23,0,1595201566057
0.046951,-0.012177,-0.03534,-0.094468,17.23,0,1595201566075
0.052139,-0.005447,0.005188,-0.052398,17.23,0,1595201566195
0.064484,-0.037628,0.012345,-0.089767,17.23,0,1595201566363
0.058823,-0.020325,-0.005661,-0.084809,17.23,0,1595201566466
0.056992,-0.001953,-0.001831,-0.060776,17.23,0,1595201566561
0.054047,-0.004761,-0.002945,-0.061753,17.23,0,1595201566663
0.060776,0.014542,0.006729,-0.039505,17.23,0,1595201566806
0.056091,0.018494,-0.004685,-0.042282,17.23,0,1595201566900
0.05397,0.031143,-0.002121,-0.024948,17.23,0,1595201567080
0.055847,0.013535,0.001877,-0.040435,17.23,0,1595201567210
0.072632,-0.005051,0.016785,-0.060898,17.23,0,1595201567210
0.047241,-0.004547,-0.025391,-0.077179,17.23,0,1595201567284
0.051163,-0.007492,0.003922,-0.054733,17.23,0,1595201567467
0.070435,0.004822,0.019272,-0.046341,17.23,0,1595201567534
0.057022,-0.001236,-0.013413,-0.071671,17.23,0,1595201567619
0.070145,-0.006424,0.013123,-0.063446,17.23,0,1595201567700
0.061859,-0.007721,-0.008286,-0.077866,17.23,0,1595201567813
0.061874,-0.027298,0.000015,-0.089157,17.23,0,1595201567932
0.051361,0.007401,-0.010513,-0.054473,17.23,0,1595201568016
0.061005,0.014664,0.009644,-0.036697,17.23,0,1595201568115
0.064911,0.105072,0.003906,0.044067,17.23,0,1595201568309
0.077393,0.004013,0.012482,-0.060898,17.23,0,1595201568429
0.05658,0.023254,-0.020813,-0.054139,17.23,0,1595201568443
0.044678,0.017944,-0.011902,-0.038636,17.23,0,1595201568561
0.073395,-0.039597,0.028717,-0.084275,17.23,0,1595201568731
0.054565,-0.025803,-0.01883,-0.099198,17.23,0,1595201568949
0.052017,0.001144,-0.002548,-0.053421,17.23,0,1595201568949
0.057373,-0.003021,0.005356,-0.055038,17.23,0,1595201569018
0.072876,0.02536,0.015503,-0.032013,17.23,0,1595201569230
0.072128,0.024338,-0.000748,-0.048538,17.23,0,1595201569230
0.04248,-0.005692,-0.029648,-0.07782,17.23,0,1595201569375
0.02446,-0.029678,-0.01802,-0.072158,17.23,0,1595201569410
0.035858,-0.011642,0.011398,-0.036102,17.23,0,1595201569553
0.084534,-0.00946,0.048676,-0.045318,17.23,0,1595201569670
0.065216,0.026825,-0.019318,-0.057709,17.23,0,1595201569765
0.061539,0.010193,-0.003677,-0.055023,17.23,0,1595201569863
0.060944,-0.02095,-0.000595,-0.082489,17.23,0,1595201569948
0.072937,-0.006897,0.011993,-0.067841,17.23,0,1595201570152
0.082031,-0.001343,0.009094,-0.07428,17.23,0,1595201570152
0.085114,0.022659,0.003083,-0.059372,17.23,0,1595201570268
0.061218,-0.015564,-0.023896,-0.100678,17.23,0,1595201570563
0.058243,-0.032166,-0.002975,-0.093384,17.23,0,1595201570563
0.051025,0.03685,-0.007218,-0.021393,16.5,0,1595201570766
0.08136,0.022598,0.030335,-0.028427,16.5,0,1595201570767
0.068832,-0.009705,-0.012528,-0.091065,16.5,0,1595201570767
0.058975,-0.012009,-0.009857,-0.080841,16.5,0,1595201570903
0.050034,0.012558,-0.008941,-0.046417,16.5,0,1595201571025
0.052139,0.025909,0.002105,-0.024125,16.5,0,1595201571176
0.047272,-0.003098,-0.004867,-0.055237,16.5,0,1595201571195
0.062851,0.012985,0.015579,-0.034287,16.5,0,1595201571362
0.051743,0.009247,-0.011108,-0.053604,16.5,0,1595201571447
0.071075,0.00856,0.019332,-0.043183,16.5,0,1595201571518
0.080811,-0.012589,0.009736,-0.083664,16.5,0,1595201571718
0.081131,0.01622,0.00032,-0.064591,16.5,0,1595201571791
0.136612,-0.011932,0.055481,-0.093063,16.5,0,1595201571995
0.180389,-0.00119,0.043777,-0.137802,16.5,0,1595201571995
0.156784,-0.007187,-0.023605,-0.187576,16.5,0,1595201572111
0.161652,0.028076,0.004868,-0.128708,16.5,0,1595201572196
0.162643,0.024063,0.000991,-0.137589,16.5,0,1595201572286
0.150711,0.020279,-0.011932,-0.142364,16.5,0,1595201572405
0.134018,0.012772,-0.016693,-0.137939,16.5,0,1595201572602
0.105774,0.019318,-0.028244,-0.1147,16.5,0,1595201572602
0.097229,0.00473,-0.008545,-0.101044,16.5,0,1595201572744
0.096436,0.01825,-0.000793,-0.078979,16.5,0,1595201573020
0.083588,0.034973,-0.012848,-0.061463,16.5,0,1595201573020
0.070038,0.030762,-0.01355,-0.052826,16.5,0,1595201573224
0.07428,0.03009,0.004242,-0.039948,16.5,0,1595201573224
0.083511,0.011826,0.009231,-0.062454,16.5,0,1595201573252
0.080063,0.00647,-0.003448,-0.077041,16.5,0,1595201573356
0.103165,-0.002747,0.023102,-0.08281,16.5,0,1595201573531
0.081726,-0.023987,-0.021439,-0.127152,16.5,0,1595201573838
0.074692,-0.008087,-0.007034,-0.089813,16.5,0,1595201573838
0.070541,-0.033493,-0.004151,-0.108185,16.5,0,1595201573954
0.092621,0.004761,0.02208,-0.06578,16.5,0,1595201573954
0.070953,0.023911,-0.021668,-0.06871,16.5,0,1595201573971
0.075806,0.003418,0.004853,-0.067535,16.5,0,1595201574453
0.088394,0.029373,0.012588,-0.046433,16.5,0,1595201574453
0.096863,-0.00705,0.008469,-0.095444,16.5,0,1595201574569
0.110062,0.016998,0.013199,-0.079865,16.5,0,1595201574569
0.126022,0.008621,0.01596,-0.101441,16.5,0,1595201574569
0.130829,0.022491,0.004807,-0.103531,16.5,0,1595201574688
0.191818,-0.000748,0.060989,-0.131577,16.5,0,1595201574715
0.184387,0.011536,-0.007431,-0.180282,16.5,0,1595201574863
0.185226,0.01088,0.000839,-0.173507,16.5,0,1595201575049
0.188141,0.009842,0.002915,-0.175384,16.5,0,1595201575063
0.189087,0.019821,0.000946,-0.16832,16.5,0,1595201575199
0.184357,0.041229,-0.00473,-0.147858,16.5,0,1595201575403
0.194809,0.002991,0.010452,-0.181366,16.5,0,1595201575403
0.18457,0.027298,-0.010239,-0.167511,16.5,0,1595201575492
0.195114,0.017334,0.010544,-0.167236,12.91,0,1595201575682
0.206818,0.047256,0.011704,-0.147858,12.91,0,1595201575682
0.192108,0.063629,-0.01471,-0.143189,12.91,0,1595201575817
0.232697,0.031097,0.040589,-0.161011,12.91,0,1595201575884
0.13002,0.000015,-0.102677,-0.232682,12.91,0,1595201576090
0.066437,0.022781,-0.063583,-0.107239,12.91,0,1595201576121
0.066376,0.017853,-0.000061,-0.048584,12.91,0,1595201576289
0.048035,-0.038315,-0.018341,-0.104691,12.91,0,1595201576330
0.041016,-0.01709,-0.007019,-0.065125,12.91,0,1595201576426
0.053619,0.036102,0.012603,-0.004914,12.91,0,1595201576525
0.061707,0.019684,0.008088,-0.033935,12.91,0,1595201576705
0.048065,0.002457,-0.013642,-0.05925,12.91,0,1595201576721
0.04924,0.023346,0.001175,-0.024719,12.91,0,1595201576828
0.044388,0.009308,-0.004852,-0.039932,12.91,0,1595201576937
0.064362,-0.014862,0.019974,-0.05925,12.91,0,1595201577034
0.05629,-0.00882,-0.008072,-0.073182,12.91,0,1595201577211
0.070831,0.027069,0.014541,-0.029221,12.91,0,1595201577313
0.042496,0.010605,-0.028335,-0.060226,12.91,0,1595201577424
0.032364,0.026062,-0.010132,-0.016434,12.91,0,1595201577541
0.03299,0.01886,0.000626,-0.013504,12.91,0,1595201577628
0.044556,0.008698,0.011566,-0.024292,12.91,0,1595201577731
0.045639,0.01564,0.001083,-0.028916,12.91,0,1595201577833
0.037628,0.001556,-0.008011,-0.044083,12.91,0,1595201577936
0.034393,0.014847,-0.003235,-0.022781,12.91,0,1595201578030
0.050934,0.002625,0.016541,-0.031768,12.91,0,1595201578132
0.046753,0.016663,-0.004181,-0.034271,12.91,0,1595201578257
0.034424,0.023392,-0.012329,-0.023361,12.91,0,1595201578346
0.039551,0.01181,0.005127,-0.022614,12.91,0,1595201578461
0.029022,0.020981,-0.010529,-0.01857,12.91,0,1595201578576
0.026245,0.019409,-0.002777,-0.009613,12.91,0,1595201578654
0.024185,0.014221,-0.00206,-0.012024,12.91,0,1595201578755
0.026398,0.000809,0.002213,-0.023376,12.91,0,1595201578876
0.022339,0.011429,-0.004059,-0.014969,12.91,0,1595201578975
0.026062,-0.006226,0.003723,-0.028565,12.91,0,1595201579074
0.027191,0.031784,0.001129,0.005722,12.91,0,1595201579267
0.019775,0.022461,-0.007416,-0.00473,12.91,0,1595201579369
0.024658,0.009888,0.004883,-0.009887,12.91,0,1595201579396
0.019852,-0.002777,-0.004806,-0.027435,12.91,0,1595201579573
0.019882,0.017136,0.00003,-0.002716,12.91,0,1595201579696
0.023468,0.025375,0.003586,0.005493,12.91,0,1595201579882
0.009216,0.004883,-0.014252,-0.018585,12.91,0,1595201579882
0.017899,0.02388,0.008683,0.014664,12.91,0,1595201579984
0.020569,0.013306,0.00267,-0.004593,12.91,0,1595201580017
0.023346,0.012161,0.002777,-0.008408,12.91,0,1595201580114
0.026184,0.021164,0.002838,-0.002182,12.91,0,1595201580292
0.021759,0.003586,-0.004425,-0.022598,12.91,0,1595201580394
0.024612,-0.008408,0.002853,-0.030167,12.91,0,1595201580515
0.020844,-0.006424,-0.003768,-0.031036,12.91,0,1595201580614
0.024689,0.012024,0.003845,-0.00882,10.06,0,1595201580700
0.015198,0.000977,-0.009491,-0.023712,10.06,0,1595201580829
0.001526,0.007263,-0.013672,-0.007935,10.06,0,1595201580926
0.02037,0.007202,0.018844,0.005676,10.06,0,1595201581026
0.015396,-0.005081,-0.004974,-0.025451,10.06,0,1595201581130
0.020859,-0.002457,0.005463,-0.017853,10.06,0,1595201581213
0.009964,0.01384,-0.010895,-0.007019,10.06,0,1595201581314
0.012589,0.008972,0.002625,-0.000992,10.06,0,1595201581434
0.02739,-0.00885,0.014801,-0.021439,10.06,0,1595201581622
0.020172,0.042709,-0.007218,0.015319,10.06,0,1595201581635
0.014511,0.0065,-0.005661,-0.013672,10.06,0,1595201581734
0.02121,0.014938,0.006699,0.000427,10.06,0,1595201581868
0.010559,0.003647,-0.010651,-0.017563,10.06,0,1595201581964
0.017593,-0.001297,0.007034,-0.011856,10.06,0,1595201582074
0.025131,0.012451,0.007538,-0.005142,10.06,0,1595201582235
0.026993,0.014648,0.001862,-0.010483,10.06,0,1595201582274
0.020447,0.005219,-0.006546,-0.021774,10.06,0,1595201582441
0.021103,0.009308,0.000656,-0.011139,10.06,0,1595201582535
0.024918,0.012848,0.003815,-0.008255,10.06,0,1595201582638
0.019791,0.003677,-0.005127,-0.021241,10.06,0,1595201582748
0.015594,0.008057,-0.004197,-0.011734,10.06,0,1595201582850
0.013351,-0.008469,-0.002243,-0.024063,10.06,0,1595201582953
0.019547,0.017639,0.006196,0.004288,10.06,0,1595201583056
0.012466,0.012451,-0.007081,-0.007096,10.06,0,1595201583158
0.024323,0.010483,0.011857,-0.001983,10.06,0,1595201583261
0.018707,0.016846,-0.005616,-0.007477,10.06,0,1595201583371
0.012177,0.006653,-0.00653,-0.012054,10.06,0,1595201583457
0.025223,0.017105,0.013046,0.004928,10.06,0,1595201583594
0.019577,0.012726,-0.005646,-0.012497,10.06,0,1595201583695
0.027847,-0.002548,0.00827,-0.022125,10.06,0,1595201583805
0.019165,-0.013992,-0.008682,-0.041839,10.06,0,1595201583875
0.007675,0.019089,-0.01149,-0.000076,10.06,0,1595201583995
0.029846,-0.000244,0.022171,-0.007919,10.06,0,1595201584121
0.013229,0.024246,-0.016617,-0.0056,10.06,0,1595201584206
0.024887,0.00618,0.011658,-0.007049,10.06,0,1595201584316
0.00499,0.005936,-0.019897,-0.018951,10.06,0,1595201584490
0.024124,0.005539,0.019134,0.000549,10.06,0,1595201584516
0.02742,0.032547,0.003296,0.008423,10.06,0,1595201584687
0.047806,0.017593,0.020386,-0.009827,10.06,0,1595201584725
0.056259,-0.004074,0.008453,-0.05188,10.06,0,1595201584834
0.030304,-0.004166,-0.025955,-0.060425,10.06,0,1595201585000
0.036774,0.009155,0.00647,-0.021149,10.06,0,1595201585102
0.029953,0.001205,-0.006821,-0.035569,10.06,0,1595201585207
0.040207,0.02771,0.010254,-0.002243,10.06,0,1595201585308
0.03804,0.003143,-0.002167,-0.037064,10.06,0,1595201585402
0.048233,0.009781,0.010193,-0.028259,10.06,0,1595201585546
0.043045,0.012451,-0.005188,-0.035782,10.06,0,1595201585722
0.061478,0.021088,0.018433,-0.021957,11.3,0,1595201585922
0.054367,0.017883,-0.007111,-0.043595,11.3,0,1595201585922
0.060516,-0.006973,0.006149,-0.06134,11.3,0,1595201586025
0.058777,0.018417,-0.001739,-0.042099,11.3,0,1595201586025
0.08371,0.032364,0.024933,-0.026413,11.3,0,1595201586127
0.087006,0.008377,0.003296,-0.075333,11.3,0,1595201586236
0.046448,0.008057,-0.040558,-0.078949,11.3,0,1595201586434
0.077133,0.006241,0.030685,-0.040207,11.3,0,1595201586434
0.05899,0.030655,-0.018143,-0.046478,11.3,0,1595201586577
0.080597,0.036957,0.021607,-0.022033,11.3,0,1595201586657
0.059296,-0.011307,-0.021301,-0.091904,11.3,0,1595201586770
0.029755,0.00119,-0.029541,-0.058106,11.3,0,1595201586876
0.06665,0.026245,0.036895,-0.00351,11.3,0,1595201587041
0.04718,-0.004272,-0.01947,-0.070922,11.3,0,1595201587073
0.042969,0.014862,-0.004211,-0.032318,11.3,0,1595201587253
0.06337,0.010529,0.020401,-0.03244,11.3,0,1595201587356
0.046204,0.030243,-0.017166,-0.033127,11.3,0,1595201587399
0.054581,0.008209,0.008377,-0.037995,11.3,0,1595201587560
0.043747,0.007797,-0.010834,-0.046784,11.3,0,1595201587662
0.064346,0.011475,0.020599,-0.032272,11.3,0,1595201587765
0.113373,-0.004791,0.049027,-0.069137,11.3,0,1595201587873
0.088913,0.012894,-0.02446,-0.100479,11.3,0,1595201587962
0.104813,0.004089,0.0159,-0.084824,11.3,0,1595201588073
0.128555,0.006836,0.023742,-0.097977,11.3,0,1595201588175
0.165878,0.01265,0.037323,-0.115905,11.3,0,1595201588277
0.163177,0.009979,-0.002701,-0.155899,11.3,0,1595201588380
0.161255,0.013504,-0.001922,-0.149673,11.3,0,1595201588482
0.166046,0.020187,0.004791,-0.141068,11.3,0,1595201588585
0.162781,0.013474,-0.003265,-0.152572,11.3,0,1595201588708
0.164627,0.017258,0.001846,-0.145523,11.3,0,1595201588800
0.147797,0.012589,-0.01683,-0.152038,11.3,0,1595201588892
0.147995,0.006638,0.000198,-0.141159,11.3,0,1595201589016
0.154709,0.018112,0.006714,-0.129883,11.3,0,1595201589200
0.166321,0.011856,0.011612,-0.142853,11.3,0,1595201589303
0.170837,0.004333,0.004516,-0.161988,11.3,0,1595201589318
0.157867,0.016022,-0.01297,-0.154815,11.3,0,1595201589440
0.158844,0.023132,0.000977,-0.134735,11.3,0,1595201589515
0.182159,0.020416,0.023315,-0.138428,11.3,0,1595201589634
0.168015,-0.004135,-0.014144,-0.186294,11.3,0,1595201589812
0.158981,0.019562,-0.009034,-0.148453,11.3,0,1595201589843
0.1689,0.01506,0.009919,-0.143921,11.3,0,1595201589952
0.161728,0.000763,-0.007172,-0.168137,11.3,0,1595201590051
0.18074,0.011215,0.019012,-0.150513,11.3,0,1595201590158
0.146011,0.006302,-0.034729,-0.174438,11.3,0,1595201590317
0.175552,0.017365,0.029541,-0.128646,11.3,0,1595201590355
0.178223,0.016846,0.002671,-0.158706,11.3,0,1595201590530
0.175735,0.00882,-0.002488,-0.169403,11.3,0,1595201590633
0.181137,0.02005,0.005402,-0.155685,11.3,0,1595201590752
0.198776,0.013611,0.017639,-0.167526,9.28,0,1595201590838
0.215622,0.00119,0.016846,-0.197586,9.28,0,1595201590941
0.191849,0.007477,-0.023773,-0.208145,9.28,0,1595201591061
0.189423,0.015457,-0.002426,-0.176392,9.28,0,1595201591164
0.210892,0.010956,0.021469,-0.178467,9.28,0,1595201591255
0.193741,0.01796,-0.017151,-0.192932,9.28,0,1595201591349
0.155243,0.020218,-0.038498,-0.173523,9.28,0,1595201591553
0.086578,0.033951,-0.068665,-0.121292,9.28,0,1595201591569
0.075912,0.033279,-0.010666,-0.053299,9.28,0,1595201591692
0.080673,0.016144,0.004761,-0.059768,9.28,0,1595201591886
0.099304,0.006683,0.018631,-0.07399,9.28,0,1595201591894
0.089233,0.013107,-0.010071,-0.086197,9.28,0,1595201591974
0.100815,0.024887,0.011582,-0.064346,9.28,0,1595201592074
0.098557,-0.010498,-0.002258,-0.111313,9.28,0,1595201592193
0.091904,0.013153,-0.006653,-0.085404,9.28,0,1595201592296
0.061325,0.010208,-0.030579,-0.081696,9.28,0,1595201592414
0.054596,0.026306,-0.006729,-0.035019,9.28,0,1595201592514
0.042892,0.009827,-0.011704,-0.044769,9.28,0,1595201592614
0.045929,0.009048,0.003037,-0.033844,9.28,0,1595201592793
0.051666,0.009048,0.005737,-0.036881,9.28,0,1595201592876
0.057083,0.009933,0.005417,-0.041733,9.28,0,1595201592988
0.042923,-0.000412,-0.01416,-0.057495,9.28,0,1595201593090
0.031937,0.005493,-0.010986,-0.03743,9.28,0,1595201593193
0.037582,0.02034,0.005645,-0.011597,9.28,0,1595201593295
0.040817,0.023392,0.003235,-0.01419,9.28,0,1595201593398
0.045364,0.014694,0.004547,-0.026123,9.28,0,1595201593594
0.048294,0.006424,0.00293,-0.03894,9.28,0,1595201593594
0.04895,0.018738,0.000656,-0.029556,9.28,0,1595201593715
0.055038,0.015015,0.006088,-0.033935,9.28,0,1595201593910
0.05365,0.023712,-0.001388,-0.031326,9.28,0,1595201593910
0.050568,0.021255,-0.003082,-0.032395,9.28,0,1595201594012
0.058517,0.002426,0.007949,-0.048142,9.28,0,1595201594134
0.058411,-0.025177,-0.000106,-0.083694,9.28,0,1595201594234
0.042084,0.004883,-0.016327,-0.053528,9.28,0,1595201594336
0.036438,0.031662,-0.005646,-0.010422,9.28,0,1595201594445
-0.007401,-0.036682,-0.043839,-0.07312,9.28,0,1595201594524
0.014893,0.017319,0.022294,0.02472,9.28,0,1595201594734
-0.007355,0.028931,-0.022248,0.014038,9.28,0,1595201594757
-0.000488,0.041946,0.006867,0.049301,9.28,0,1595201594924
-0.008224,0.009384,-0.007736,0.009872,9.28,0,1595201594957
-0.008667,-0.021347,-0.000443,-0.013123,9.28,0,1595201595138
-0.017883,0.016098,-0.009216,0.024765,9.28,0,1595201595242
-0.024139,0.017319,-0.006256,0.035202,9.28,0,1595201595343
-0.030563,0.015167,-0.006424,0.039306,9.28,0,1595201595445
-0.032272,-0.030899,-0.001709,-0.000336,9.28,0,1595201595549
-0.048203,0.03775,-0.015931,0.070022,9.28,0,1595201595642
-0.040558,0.0159,0.007645,0.064103,6.46,0,1595201595751
-0.051697,0.011719,-0.011139,0.052277,6.46,0,1595201595856
-0.058594,0.019608,-0.006897,0.071305,6.46,0,1595201595958
-0.052399,0.005814,0.006195,0.064408,6.46,0,1595201596073
-0.061722,0.001831,-0.009323,0.05423,6.46,0,1595201596194
-0.082764,0.00647,-0.021042,0.068192,6.46,0,1595201596266
-0.090561,0.008514,-0.007797,0.091278,6.46,0,1595201596367
-0.085098,0.005112,0.005463,0.095673,6.46,0,1595201596490
