acc_x,acc_y,acc_z,acc_dx,acc_dy,acc_dz,pothole,date
0.03093,0.046783,0.114685,0.028733,0.006851,0.074753,0,1595105459080
0.046265,0.044815,-0.092224,0.015335,-0.001968,-0.139007,0,1595105459105
0.012268,0.047928,-0.059952,-0.033997,0.003113,-0.104767,0,1595105459186
0.024765,0.034119,0.034698,0.012497,-0.013809,-0.01323,0,1595105459307
0.022156,0.027237,-0.122772,-0.002609,-0.006882,-0.156891,0,1595105459397
-0.024841,0.052094,-0.067184,-0.046997,0.024857,-0.094421,0,1595105459592
-0.027466,0.040024,-0.141876,-0.002625,-0.01207,-0.19397,0,1595105459899
-0.034698,0.048843,0.01297,-0.007232,0.008819,-0.027054,0,1595105459899
-0.031357,0.057785,0.023361,0.003341,0.008942,-0.025482,0,1595105460001
-0.015411,0.035507,0.052887,0.015946,-0.022278,-0.004898,0,1595105460308
-0.044861,0.059097,0.072906,-0.02945,0.02359,0.037399,0,1595105460308
-0.04895,0.076767,-0.076096,-0.004089,0.01767,-0.135193,0,1595105460308
-0.020126,0.043747,-0.159363,0.028824,-0.03302,-0.23613,0,1595105460517
-0.056778,0.073868,0.085434,-0.036652,0.030121,0.041687,0,1595105460615
-0.069931,0.055511,-0.008316,-0.013153,-0.018357,-0.082184,0,1595105460615
-0.07872,0.08075,0.039398,-0.008789,0.025239,-0.016113,0,1595105460924
-0.065628,0.073517,0.068161,0.013092,-0.007233,-0.012589,0,1595105460924
-0.073532,0.089569,0.124023,-0.007904,0.016052,0.050506,0,1595105461128
-0.104294,0.064682,-0.029358,-0.030762,-0.024887,-0.118927,0,1595105461128
-0.128998,0.073364,0.028061,-0.024704,0.008682,-0.036621,0,1595105461230
-0.091644,0.105255,0.004745,0.037354,0.031891,-0.068619,0,1595105461230
-0.110214,0.086777,0.052338,-0.01857,-0.018478,-0.052917,0,1595105461243
0.004288,-0.000336,0.149506,0.114502,-0.087113,0.062729,0,1595105461355
-0.101166,0.046997,-0.422424,-0.105454,0.047333,-0.422088,0,1595105461439
-0.1492,0.128845,0.112595,-0.048034,0.081848,0.065598,1,1595105461558
-0.056915,0.214523,-0.227127,0.092285,0.085678,-0.355972,1,1595105461675
0.202881,0.193787,-0.605225,0.259796,-0.020736,-0.819748,1,1595105461759
0.013901,0.039459,-0.108749,-0.18898,-0.154328,-0.302536,1,1595105461884
-0.116135,0.084885,0.018143,-0.130036,0.045426,-0.021316,1,1595105461964
-0.214493,0.094604,0.116135,-0.098358,0.009719,0.03125,1,1595105462152
-0.161774,0.085587,0.01593,0.052719,-0.009017,-0.078674,1,1595105462170
-0.130508,0.031372,0.273941,0.031266,-0.054215,0.188354,1,1595105462357
0.007034,0.060059,-0.068619,0.137542,0.028687,-0.099991,1,1595105462459
-0.140076,0.072021,0.037903,-0.14711,0.011962,-0.022156,0,1595105462576
-0.157364,0.058289,0.049973,-0.017288,-0.013732,-0.022048,0,1595105462663
-0.060776,0.055161,0.09726,0.096588,-0.003128,0.038971,0,1595105462766
-0.002274,0.032623,-0.001938,0.058502,-0.022538,-0.057099,0,1595105462870
-0.023849,0.09285,-0.014801,-0.021575,0.060227,-0.047424,0,1595105462971
-0.055069,0.075623,-0.004425,-0.03122,-0.017227,-0.097275,0,1595105463097
-0.039551,0.016602,0.012924,0.015518,-0.059021,-0.062699,0,1595105463193
-0.066925,-0.002731,-0.007797,-0.027374,-0.019333,-0.024399,0,1595105463299
-0.068787,0.020798,0.022476,-0.001862,0.023529,0.025207,0,1595105463394
-0.133713,0.013458,0.112045,-0.064926,-0.00734,0.091247,0,1595105463585
-0.108124,-0.041718,0.101501,0.025589,-0.055176,0.088043,0,1595105463585
-0.086639,-0.109039,-0.064255,0.021485,-0.067321,-0.022537,0,1595105463688
-0.051132,0.00174,0.077087,0.035507,0.110779,0.186126,0,1595105463798
-0.087616,-0.014542,-0.04982,-0.036484,-0.016282,-0.05156,0,1595105463907
-0.086563,-0.045593,-0.072861,0.001053,-0.031051,-0.058319,0,1595105464022
-0.057159,-0.071915,-0.075424,0.029404,-0.026322,-0.029831,0,1595105464128
-0.062119,-0.072281,0.080399,-0.00496,-0.000366,0.152314,0,1595105464227
-0.037903,-0.129562,0.135376,0.024216,-0.057281,0.207657,0,1595105464327
-0.05278,-0.087234,-0.079391,-0.014877,0.042328,0.050171,0,1595105464506
-0.064453,-0.103943,0.155914,-0.011673,-0.016709,0.243148,0,1595105464609
-0.028793,-0.083252,-0.048309,0.03566,0.020691,0.055634,0,1595105464712
0.046204,-0.05574,-0.03331,0.074997,0.027512,0.049942,0,1595105464815
0.021957,-0.11676,-0.140289,-0.024247,-0.06102,-0.084549,0,1595105464935
-0.021408,-0.082932,0.189102,-0.043365,0.033828,0.305862,0,1595105465019
-0.02803,-0.073944,0.019409,-0.006622,0.008988,0.102341,0,1595105465121
0.067413,-0.056946,0.126633,0.095443,0.016998,0.200577,0,1595105465239
0.136017,-0.085388,-0.047058,0.068604,-0.028442,0.009888,0,1595105465326
0.130951,-0.114624,0.024185,-0.005066,-0.029236,0.109573,0,1595105465428
0.048569,-0.117615,0.091553,-0.082382,-0.002991,0.206177,0,1595105465557
0.01709,-0.116226,0.012253,-0.031479,0.001389,0.129868,0,1595105465648
0.01619,-0.111496,-0.014511,-0.0009,0.00473,0.101715,0,1595105465772
0.034378,-0.096634,0.213501,0.018188,0.014862,0.324997,0,1595105465855
0.057602,-0.134155,-0.343246,0.023224,-0.037521,-0.246612,0,1595105465968
0.106339,-0.070328,0.00296,0.048737,0.063827,0.137115,0,1595105466247
0.076096,-0.09761,-0.398514,-0.030243,-0.027282,-0.328186,0,1595105466376
0.007141,-0.071121,0.273819,-0.068955,0.026489,0.371429,0,1595105466377
0.075348,-0.082336,-0.463593,0.068207,-0.011215,-0.392472,0,1595105466554
-0.009171,-0.120224,0.211227,-0.084519,-0.037888,0.293563,0,1595105466584
0.067062,-0.067886,-0.049515,0.076233,0.052338,0.070709,0,1595105466657
0.034409,-0.104752,-0.536179,-0.032653,-0.036866,-0.468293,0,1595105466683
-0.024857,-0.089096,0.029739,-0.059266,0.015656,0.134491,0,1595105466862
0.044891,-0.05864,-0.002991,0.069748,0.030456,0.086105,0,1595105466881
0.085052,-0.066391,-0.099213,0.040161,-0.007751,-0.040573,0,1595105467067
0.058716,-0.0159,-0.286407,-0.026336,0.050491,-0.220016,0,1595105467088
0.021317,-0.14975,-0.309341,-0.037399,-0.13385,-0.293441,0,1595105467271
-0.080002,-0.022079,0.138855,-0.101319,0.127671,0.288605,0,1595105467374
0.036514,-0.087997,0.149948,0.116516,-0.065918,0.172027,0,1595105467477
0.049164,-0.137283,-0.200211,0.01265,-0.049286,-0.112214,0,1595105467579
-0.014435,0.041885,-0.073807,-0.063599,0.179168,0.063476,0,1595105467681
-0.037277,-0.006454,-0.360641,-0.022842,-0.048339,-0.402526,0,1595105467801
0.084686,-0.025223,-0.101013,0.121963,-0.018769,-0.094559,0,1595105467886
0.072189,-0.039627,-0.559708,-0.012497,-0.014404,-0.534485,0,1595105467989
0.029877,-0.009201,-0.118515,-0.042312,0.030426,-0.078888,0,1595105468097
0.062149,-0.050537,-0.333572,0.032272,-0.041336,-0.324371,0,1595105468193
0.120422,-0.075073,-0.289383,0.058273,-0.024536,-0.238846,0,1595105468327
0.004547,0.014175,-0.02211,-0.115875,0.089248,0.052963,0,1595105468417
0.005798,0.015015,-0.021149,0.001251,0.00084,-0.035324,0,1595105468603
0.060608,0.026443,-0.207199,0.05481,0.011428,-0.222214,0,1595105468603
0.013535,0.026367,0.130264,-0.047073,-0.000076,0.103821,0,1595105468728
-0.023895,-0.076874,-0.183899,-0.03743,-0.103241,-0.210266,0,1595105468819
0.021423,0.008743,-0.145142,0.045318,0.085617,-0.068268,0,1595105468927
0.00032,-0.020309,-0.047089,-0.021103,-0.029052,-0.055832,0,1595105469052
0.049606,0.039078,0.360413,0.049286,0.059387,0.380722,0,1595105469134
0.001114,-0.014297,-0.341446,-0.048492,-0.053375,-0.380524,0,1595105469234
0.042725,-0.054306,0.277115,0.041611,-0.040009,0.291412,0,1595105469422
0.103317,0.020157,0.057495,0.060592,0.074463,0.111801,0,1595105469524
0.088257,-0.013519,-0.056473,-0.01506,-0.033676,-0.07663,0,1595105469627
-0.015335,-0.076675,-0.070541,-0.103592,-0.063156,-0.057022,0,1595105469658
0.024338,-0.029846,0.310303,0.039673,0.046829,0.386978,0,1595105469831
0.116714,-0.01619,-0.214813,0.092376,0.013656,-0.184967,0,1595105469934
0.117905,-0.080414,0.241364,0.001191,-0.064224,0.257554,0,1595105470036
0.084656,-0.006638,-0.310806,-0.033249,0.073776,-0.230392,0,1595105470139
0.03801,0.012878,-0.743378,-0.046646,0.019516,-0.73674,0,1595105470241
0.01593,0.049561,-0.482193,-0.02208,0.036683,-0.495071,0,1595105470344
0.06041,0.011993,0.797516,0.04448,-0.037568,0.747955,0,1595105470459
0.020203,-0.07869,-0.152573,-0.040207,-0.090683,-0.164566,0,1595105470549
0.165894,0.002213,0.436722,0.145691,0.080903,0.515412,0,1595105470676
0.087555,-0.119202,-0.726593,-0.078339,-0.121415,-0.728806,0,1595105470997
0.065292,-0.115753,0.155945,-0.022263,0.003449,0.275147,0,1595105471060
0.062164,-0.004562,0.321579,-0.003128,0.111191,0.437332,0,1595105471060
-0.00856,-0.009811,-0.177963,-0.070724,-0.005249,-0.173401,0,1595105471188
0.062088,-0.009827,0.019775,0.070648,-0.000016,0.029586,0,1595105471188
0.046631,-0.031006,-0.215103,-0.015457,-0.021179,-0.205276,0,1595105471276
-0.026764,0.007599,0.26506,-0.073395,0.038605,0.296066,0,1595105471470
0.125885,-0.024231,-0.423416,0.152649,-0.03183,-0.431015,0,1595105471572
0.023605,0.018524,-0.427551,-0.10228,0.042755,-0.40332,0,1595105471675
0.078995,-0.041687,0.046371,0.05539,-0.060211,0.027847,0,1595105471695
0.079239,0.021774,0.557404,0.000244,0.063461,0.599091,0,1595105471808
0.087814,0.031616,0.177811,0.008575,0.009842,0.156037,0,1595105471981
0.060425,-0.0215,-0.345886,-0.027389,-0.053116,-0.377502,0,1595105472083
0.165131,-0.053635,-0.223785,0.104706,-0.032135,-0.202285,0,1595105472200
0.123276,-0.070267,0.263214,-0.041855,-0.016632,0.316849,0,1595105472391
-0.011124,-0.016708,-1.000366,-0.1344,0.053559,-0.930099,0,1595105472520
-0.100464,0.031738,-0.055435,-0.08934,0.048446,-0.038727,0,1595105472520
0.080383,-0.093506,0.079376,0.180847,-0.125244,0.047638,0,1595105472609
0.010468,-0.027374,0.391495,-0.069915,0.066132,0.485001,0,1595105472699
0.003693,0.111679,-0.0103,-0.006775,0.139053,0.017074,0,1595105472802
-0.009964,-0.002014,0.772446,-0.013657,-0.113693,0.660767,0,1595105472904
0.020447,0.051056,-0.26918,0.030411,0.05307,-0.267166,0,1595105473006
-0.091263,0.000885,0.082672,-0.11171,-0.050171,0.031616,0,1595105473109
-0.094574,-0.02211,0.182373,-0.003311,-0.022995,0.181488,0,1595105473225
0.048813,0.072876,-0.381729,0.143387,0.094986,-0.359619,0,1595105473338
-0.112015,0.09024,0.092819,-0.160828,0.017364,0.019943,0,1595105473428
0.003464,0.026978,0.205597,0.115479,-0.063262,0.115357,0,1595105473620
0.033752,0.125687,0.069366,0.030288,0.098709,0.042388,0,1595105473633
0.033813,0.021118,0.124756,0.000061,-0.104569,-0.000931,0,1595105473748
0.0159,0.042953,0.141861,-0.017913,0.021835,0.120743,0,1595105473848
0.011673,0.083328,0.500427,-0.004227,0.040375,0.457474,0,1595105473957
-0.046371,0.006485,-0.03299,-0.058044,-0.076843,-0.116318,0,1595105474048
0.073257,0.011887,-0.06218,0.119628,0.005402,-0.068665,0,1595105474234
-0.000458,0.017151,0.256332,-0.073715,0.005264,0.244445,0,1595105474249
0.050995,-0.021683,0.112442,0.051453,-0.038834,0.095291,0,1595105474367
0.021408,0.104889,-0.206619,-0.029587,0.126572,-0.184936,0,1595105474541
0.00531,-0.019119,-0.120438,-0.016098,-0.124008,-0.225327,0,1595105474643
0.008942,-0.000305,-0.299713,0.003632,0.018814,-0.280594,0,1595105474747
0.083237,0.034058,-0.270279,0.074295,0.034363,-0.269974,0,1595105474850
-0.000259,0.011322,-0.088593,-0.083496,-0.022736,-0.122651,0,1595105474952
0.01535,0.04747,0.348618,0.015609,0.036148,0.337296,0,1595105475054
0.084808,0.00737,0.098679,0.069458,-0.0401,0.051209,0,1595105475156
0.03476,0.033188,-0.28743,-0.050048,0.025818,-0.2948,0,1595105475259
0.032639,0.021194,0.19841,-0.002121,-0.011994,0.165222,0,1595105475361
0.027527,0.051956,0.523956,-0.005112,0.030762,0.502762,0,1595105475476
-0.044586,0.038361,0.616852,-0.072113,-0.013595,0.564896,0,1595105475566
0.073944,0.028259,0.077927,0.11853,-0.010102,0.039566,0,1595105475668
0.074554,0.121063,0.400772,0.00061,0.092804,0.372513,0,1595105475786
-0.033356,0.108887,-0.059235,-0.10791,-0.012176,-0.180298,0,1595105475873
0.084579,0.055847,-0.548386,0.117935,-0.05304,-0.657273,0,1595105475999
-0.025696,0.001999,-0.444977,-0.110275,-0.053848,-0.500824,0,1595105476078
0.118149,0.001175,-0.355408,0.143845,-0.000824,-0.357407,0,1595105476199
0.001007,0.002747,-0.161774,-0.117142,0.001572,-0.162949,0,1595105476315
0.032104,0.005188,0.56778,0.031097,0.002441,0.565033,0,1595105476407
0.027359,0.082779,-0.302139,-0.004745,0.077591,-0.307327,0,1595105476499
-0.044662,0.033371,-0.159851,-0.072021,-0.049408,-0.24263,0,1595105476590
0.010483,0.240616,0.653259,0.055145,0.207245,0.619888,0,1595105476733
0.086578,0.024216,-0.366043,0.076095,-0.2164,-0.606659,0,1595105476818
0.08017,0.024872,0.113968,-0.006408,0.000656,0.089752,0,1595105476920
0.03096,0.025192,0.5103,-0.04921,0.00032,0.485428,0,1595105477101
-0.072693,0.031158,0.144638,-0.103653,0.005966,0.119446,0,1595105477134
0.051895,0.060196,0.725113,0.124588,0.029038,0.693955,0,1595105477247
0.086823,0.113953,0.325867,0.034928,0.053757,0.265671,0,1595105477409
0.02359,0.031448,0.682159,-0.063233,-0.082505,0.568206,0,1595105477449
0.083527,0.071518,0.128601,0.059937,0.04007,0.097153,0,1595105477549
0.001648,0.13446,0.425186,-0.081879,0.062942,0.353668,0,1595105477716
0.020844,0.044266,-0.135498,0.019196,-0.090194,-0.269958,0,1595105477818
0.080627,-0.010986,-0.028671,0.059783,-0.055252,-0.072937,0,1595105477921
0.019775,0.114182,0.451736,-0.060852,0.125168,0.462722,0,1595105478023
-0.002457,0.019226,-0.317123,-0.022232,-0.094956,-0.431305,0,1595105478227
-0.026367,-0.031479,-0.239609,-0.02391,-0.050705,-0.258835,0,1595105478535
0.052383,0.06868,0.493927,0.07875,0.100159,0.525406,0,1595105478535
-0.0439,0.008942,-0.289886,-0.096283,-0.059738,-0.358566,0,1595105478642
-0.102325,0.014923,0.273544,-0.058425,0.005981,0.264602,0,1595105478655
-0.014053,0.089462,0.109222,0.088272,0.074539,0.094299,0,1595105478663
0.059143,0.031738,0.012299,0.073196,-0.057724,-0.077163,0,1595105478759
0.058502,-0.004471,-0.406372,-0.000641,-0.036209,-0.43811,0,1595105478846
0.071609,-0.025696,-0.495773,0.013107,-0.021225,-0.491302,0,1595105478985
-0.050873,0.093292,0.222885,-0.122482,0.118988,0.248581,0,1595105479059
0.042725,-0.071671,0.000931,0.093598,-0.164963,-0.092361,0,1595105479168
-0.066254,0.089996,-0.013336,-0.108979,0.161667,0.058335,0,1595105479279
0.002396,0.000778,-0.004257,0.06865,-0.089218,-0.094253,0,1595105479457
-0.047272,-0.081711,0.137802,-0.049668,-0.082489,0.137024,0,1595105479559
-0.010178,-0.06218,-0.141068,0.037094,0.019531,-0.059357,0,1595105479662
0.005676,0.01123,-0.705719,0.015854,0.07341,-0.643539,0,1595105479764
0.053146,-0.061462,0.232208,0.04747,-0.072692,0.220978,0,1595105479867
0.049377,0.076874,-0.359482,-0.003769,0.138336,-0.29802,0,1595105479969
0.009689,-0.112137,-0.446869,-0.039688,-0.189011,-0.523743,0,1595105480010
0.065735,0.037735,-0.070099,0.056046,0.149872,0.042038,0,1595105480173
0.017654,0.05275,0.325974,-0.048081,0.015015,0.288239,0,1595105480275
0.082153,0.024612,0.40213,0.064499,-0.028138,0.34938,0,1595105480379
0.134354,0.037582,-0.260391,0.052201,0.01297,-0.285003,0,1595105480481
0.16774,0.128647,-0.473389,0.033386,0.091065,-0.510971,0,1595105480584
0.209351,0.161606,-0.078445,0.041611,0.032959,-0.207092,0,1595105480707
0.080978,-0.016983,-0.60376,-0.128373,-0.178589,-0.765366,0,1595105480788
0.147675,0.041992,-0.488663,0.066697,0.058975,-0.47168,0,1595105480912
0.049301,-0.063843,0.097397,-0.098374,-0.105835,0.055405,0,1595105481018
0.00856,-0.005035,0.159012,-0.040741,0.058808,0.222855,0,1595105481109
0.086487,0.067276,-0.235916,0.077927,0.072311,-0.230881,0,1595105481218
-0.055801,-0.026459,-0.05748,-0.142288,-0.093735,-0.124756,0,1595105481403
-0.00032,0.018707,0.053055,0.055481,0.045166,0.079514,0,1595105481417
0.002884,0.056259,0.193146,0.003204,0.037552,0.174439,0,1595105481539
0.000534,0.031723,0.04216,-0.00235,-0.024536,-0.014099,0,1595105481710
0.022263,0.028015,0.350113,0.021729,-0.003708,0.31839,0,1595105481812
0.00618,0.021759,0.22702,-0.016083,-0.006256,0.199005,0,1595105481915
-0.04541,0.025345,0.29892,-0.05159,0.003586,0.277161,0,1595105482017
-0.022934,0.031403,0.197571,0.022476,0.006058,0.172226,0,1595105482119
0.025131,-0.049255,-0.316437,0.048065,-0.080658,-0.34784,0,1595105482222
0.006073,0.085785,-0.117325,-0.019058,0.13504,-0.06807,0,1595105482325
-0.011765,0.003067,-0.596741,-0.017838,-0.082718,-0.682526,0,1595105482445
0.008591,-0.008331,-0.128693,0.020356,-0.011398,-0.13176,0,1595105482529
-0.036362,0.048004,0.163422,-0.044953,0.056335,0.171753,0,1595105482632
-0.070953,-0.020126,-0.338181,-0.034591,-0.06813,-0.386185,0,1595105482758
-0.046982,-0.107315,-0.21904,0.023971,-0.087189,-0.198914,0,1595105482838
-0.011047,-0.0522,0.212524,0.035935,0.055115,0.319839,0,1595105482939
-0.006805,0.039673,-0.273453,0.004242,0.091873,-0.221253,0,1595105483041
-0.014969,0.047119,-0.168808,-0.008164,0.007446,-0.208481,0,1595105483143
-0.011566,0.012039,0.095856,0.003403,-0.03508,0.048737,0,1595105483246
-0.038574,-0.024841,-0.055511,-0.027008,-0.03688,-0.06755,0,1595105483348
-0.017029,0.043472,0.05188,0.021545,0.068313,0.076721,0,1595105483451
-0.000015,0.022552,0.277283,0.017014,-0.02092,0.233811,0,1595105483553
0.050797,-0.045074,-0.02063,0.050812,-0.067626,-0.043182,0,1595105483687
-0.04425,0.024429,-0.028229,-0.095047,0.069503,0.016845,0,1595105483758
-0.007889,0.040115,0.310257,0.036361,0.015686,0.285828,0,1595105483860
0.052673,0.006851,-0.390839,0.060562,-0.033264,-0.430954,0,1595105483963
-0.079193,0.096756,0.503326,-0.131866,0.089905,0.496475,0,1595105484187
0.040039,-0.024551,-0.383423,0.119232,-0.121307,-0.480179,0,1595105484372
0.026718,0.00116,-0.270493,-0.013321,0.025711,-0.245942,0,1595105484507
-0.012146,0.027512,0.364059,-0.038864,0.026352,0.362899,0,1595105484507
-0.008896,0.042831,0.262329,0.00325,0.015319,0.234817,0,1595105484577
0.076691,0.005798,0.239182,0.085587,-0.037033,0.196351,0,1595105484614
0.130768,-0.028046,0.289474,0.054077,-0.033844,0.283676,0,1595105484699
0.07103,-0.00499,0.722275,-0.059738,0.023056,0.750321,0,1595105484884
0.059845,0.045151,0.492264,-0.011185,0.050141,0.497254,0,1595105484900
0.069778,0.059204,0.100204,0.009933,0.014053,0.055053,0,1595105485089
0.043839,0.097702,0.634552,-0.025939,0.038498,0.575348,0,1595105485126
0.01445,0.03508,0.110626,-0.029389,-0.062622,0.012924,0,1595105485294
-0.019669,0.006042,-0.121033,-0.034119,-0.029038,-0.156113,0,1595105485396
-0.013626,0.019043,0.127823,0.006043,0.013001,0.121781,0,1595105485498
-0.031433,0.060608,-0.466675,-0.017807,0.041565,-0.485718,0,1595105485601
0.06192,0.050217,0.190125,0.093353,-0.010391,0.129517,0,1595105485703
-0.002762,0.015396,0.266678,-0.064682,-0.034821,0.216461,0,1595105485806
-0.015396,0.047073,0.201569,-0.012634,0.031677,0.186173,0,1595105485909
0.040039,-0.040024,-0.246475,0.055435,-0.087097,-0.293548,0,1595105486011
-0.015228,0.038528,-0.008148,-0.055267,0.078552,0.031876,0,1595105486113
0.015884,0.043671,-0.165192,0.031112,0.005143,-0.20372,0,1595105486216
-0.020203,0.046295,0.347549,-0.036087,0.002624,0.303878,0,1595105486319
-0.006989,-0.01651,0.859406,0.013214,-0.062805,0.813111,0,1595105486421
0.003815,-0.09494,-0.592133,0.010804,-0.07843,-0.575623,0,1595105486523
-0.011093,0.037201,0.28862,-0.014908,0.132141,0.38356,0,1595105486625
-0.032608,0.083115,-0.260193,-0.021515,0.045914,-0.297394,0,1595105486750
0.064331,0.098801,0.801056,0.096939,0.015686,0.717941,0,1595105486831
0.045944,0.003876,0.177353,-0.018387,-0.094925,0.078552,0,1595105486932
-0.055496,0.055389,-0.065018,-0.10144,0.051513,-0.068894,0,1595105487034
0.035858,0.012039,0.278915,0.091354,-0.04335,0.223526,0,1595105487158
-0.053574,0.020813,-0.56308,-0.089432,0.008774,-0.575119,0,1595105487246
0.065689,0.077148,-0.159775,0.119263,0.056335,-0.180588,0,1595105487368
0.010757,-0.032822,-0.367661,-0.054932,-0.10997,-0.444809,0,1595105487547
-0.013519,0.082108,-0.062775,-0.024276,0.11493,-0.029953,0,1595105487570
0.028473,0.050171,-0.056946,0.041992,-0.031937,-0.139054,0,1595105487686
-0.017776,0.101715,0.105789,-0.046249,0.051544,0.055618,0,1595105487853
0.077118,0.008606,0.258347,0.094894,-0.093109,0.156632,0,1595105487889
0.028229,0.07338,0.171036,-0.048889,0.064774,0.16243,0,1595105488059
0.018234,-0.002731,-0.251968,-0.009995,-0.076111,-0.325348,0,1595105488161
0.03775,0.231827,0.7267,0.019516,0.234558,0.729431,0,1595105488264
-0.002655,0.047012,0.129333,-0.040405,-0.184815,-0.102494,0,1595105488366
0.052414,0.029022,-0.378647,0.055069,-0.01799,-0.425659,0,1595105488468
-0.003922,0.019821,-0.349564,-0.056336,-0.009201,-0.378586,0,1595105488571
0.128174,-0.00528,0.423721,0.132096,-0.025101,0.4039,0,1595105488690
0.041168,-0.065887,-0.280869,-0.087006,-0.060607,-0.275589,0,1595105488776
0.091873,-0.03067,-0.238464,0.050705,0.035217,-0.172577,0,1595105488897
0.032318,-0.042587,0.140976,-0.059555,-0.011917,0.171646,0,1595105489000
0.179443,0.036896,0.148682,0.147125,0.079483,0.191269,0,1595105489099
-0.066269,-0.027649,-0.451965,-0.245712,-0.064545,-0.488861,0,1595105489185
-0.023361,-0.005905,-0.044693,0.042908,0.021744,-0.017044,0,1595105489309
0.005783,0.033859,0.286499,0.029144,0.039764,0.292404,0,1595105489423
